image_path,target_text,tier,genre,split,reason
logos/741.jpg,MINOTAUR,famous_ish,thrash,train,train
logos/76929.jpg,AGRATH,obscure,black,train,train
logos/10570.jpg,SEPTIC MOON,mid,black,train,train
logos/26614.jpeg,TIMELESS MIRACLE,mid,power,train,train
logos/9898.jpg,VORKREIST,mid,death,train,train
logos/16140.jpg,FUNERAILLE,mid,black,train,train
logos/68155.jpg,NEIGE ET NOIRCEUR,obscure,black,train,train
logos/22016.gif,DENOUNCEMENT PYRE,mid,death,train,train
logos/24326.jpg,CHELMNO,mid,black,train,train
logos/2507.jpg,SERPENTOR,famous_ish,thrash,train,train
logos/23765.jpg,FURIA,mid,black,train,train
logos/21695.jpg,OVERTHRASH,mid,thrash,train,train
logos/7546.jpg,MANATARK,mid,black,train,train
logos/25713.jpg,THE RANSACK,mid,death,train,train
logos/27327.png,GRIMLET,mid,death,train,train
logos/529.jpg,AGENT STEEL,famous_ish,thrash,train,train
logos/8115.jpg,THE AMENTA,mid,death,train,train
logos/3432.jpg,FACE TO FACE,famous_ish,heavy,train,train
logos/9667.jpg,UNCANNY,mid,death,train,train
logos/7797.jpg,BUCHENWALD OVEN,mid,black,train,train
logos/57380.jpg,SHATTERED HOPE,mid,death,train,train
logos/23218.jpg,TJOLGTJAR,mid,black,train,train
logos/11009.jpg,MOURNBLADE,mid,rock,train,train
logos/29147.jpg,GENITAL GRINDER,mid,death,train,train
logos/98994.png,BOA,obscure,groove,train,train
logos/9999.jpg,POST MORTEM,mid,thrash,train,train
logos/1113.jpg,STORMWITCH,famous_ish,heavy,train,train
logos/117.jpg,CORONER,famous_ish,thrash,train,train
logos/85972.jpg,BELIAL,obscure,death,train,train
logos/35422.jpg,DEATHFARE,mid,death,train,train
logos/20273.png,EVIL POETRY,mid,death,train,train
logos/1335.jpg,PLACE OF SKULLS,famous_ish,doom,train,train
logos/61332.gif,CONSPIRACY,mid,black,train,train
logos/5726.gif,EPICEDIUM,famous_ish,death,train,train
logos/5609.jpg,ABYSMAL GATES,famous_ish,black,train,train
logos/37920.jpg,VOMITRON,mid,death,train,train
logos/28490.jpg,MINDFEEDER,mid,heavy,train,train
logos/29727.jpg,HELLIAS,mid,thrash,train,train
logos/48798.jpg,LYCANTHROPE,mid,black,train,train
logos/15846.png,DREAMLORD,mid,thrash,train,train
logos/68057.jpg,BAPHOMETS THRONE,obscure,black,train,train
logos/39389.jpg,SADISTIC,mid,black,train,train
logos/58821.jpg,KASTRATED,mid,death,train,train
logos/6126.jpg,ATROX,famous_ish,death,train,train
logos/13707.jpg,MONOLITHE,mid,death,train,train
logos/1926.jpg,CRUELLA,famous_ish,power,train,train
logos/24487.jpg,GORDUW,mid,black,train,train
logos/123130.jpg,RAJASINGA,obscure,death,train,train
logos/109380.jpg,KOLTUM,obscure,black,train,train
logos/34611.jpg,DIVINE SYMPHONY,mid,black,train,train
logos/27518.png,MORTEM,mid,death,train,train
logos/53441.jpg,EYEGOUGER,mid,death,train,train
logos/71412.jpg,SPIRITUAL RAVISHMENT,obscure,death,train,train
logos/84068.jpg,ASINESIA,obscure,death,train,train
logos/10433.png,HOUR OF PENANCE,mid,death,train,train
logos/740.jpeg,MURDER RAPE,famous_ish,black,train,train
logos/9591.jpg,DAEMONLORD,mid,black,train,train
logos/75798.gif,CYAEGHA,obscure,death,train,train
logos/37821.jpg,EVILTHORN,mid,black,train,train
logos/2055.jpg,FRETERNIA,famous_ish,power,train,train
logos/16020.jpg,MAD MAX,mid,heavy,train,train
logos/9340.jpg,INCARION,mid,black,train,train
logos/58329.png,SARATAN,mid,thrash,train,train
logos/504.jpg,BENEDICTION,famous_ish,death,train,train
logos/100506.gif,MALKUTH,obscure,black,train,train
logos/6734.jpg,PUTRID OFFAL,mid,death,train,train
logos/25168.jpg,CRIFOTOURE SATANARDA,mid,black,train,train
logos/59945.jpg,FRACTURED INSANITY,mid,death,train,train
logos/557.jpg,CATAMENIA,famous_ish,death,train,train
logos/45259.jpg,EDGEND,mid,power,train,train
logos/116260.jpg,DIE PIGEON DIE,obscure,grind,train,train
logos/19994.jpg,FAST KUTZ,mid,heavy,train,train
logos/42662.jpg,SARRGH,mid,black,train,train
logos/12512.jpg,MIND SNARE,mid,death,train,train
logos/5124.gif,DOYKOD,famous_ish,thrash,train,train
logos/107171.jpg,FLAGELLANT,obscure,black,train,train
logos/41641.jpg,WEDARD,mid,black,train,train
logos/3832.jpg,RESURRECTURIS,famous_ish,death,train,train
logos/17682.jpg,DEE SNIDER,mid,heavy,train,train
logos/13391.jpg,HELRUNAR,mid,black,train,train
logos/27714.png,SKILTRON,mid,power,train,train
logos/20713.jpg,VENOMOUS CONCEPT,mid,hard,train,train
logos/25419.jpg,NECROPHILE,mid,death,train,train
logos/117787.jpg,SINCARNATE,obscure,death,train,train
logos/7334.jpg,GWYDION,mid,folk,train,train
logos/10813.jpg,COCKROACH,mid,thrash,train,train
logos/17328.jpg,SICKENING HORROR,mid,death,train,train
logos/53009.jpg,WEIDERVEREIHEGUNG,mid,black,train,train
logos/10900.gif,CAEDERE,mid,death,train,train
logos/23631.jpg,CHAOS MOON,mid,black,train,train
logos/8944.jpg,LEMURIA,mid,black,train,train
logos/20430.jpg,MORFOLK,mid,death,train,train
logos/3034.jpg,UNANIMATED,famous_ish,death,train,train
logos/77165.jpg,UNLIGHT DOMAIN,obscure,black,train,train
logos/19417.jpg,GALNERYUS,mid,power,train,train
logos/90184.png,EXPLOSICUM,obscure,thrash,train,train
logos/45528.jpg,FLESHTORTURE,mid,death,train,train
logos/59697.jpg,OSKAL,mid,black,train,train
logos/39797.jpg,PLAGUE BEARER,mid,death,train,train
logos/36723.jpg,INTRONAUT,mid,progressive,train,train
logos/21717.jpg,DISHARMONIC,mid,black,train,train
logos/29135.jpg,DEAD,mid,death,train,train
logos/2299.jpg,ABADDON INCARNATE,famous_ish,death,train,train
logos/117415.jpg,RABENVOLK,obscure,black,train,train
logos/3717.gif,BALTAK,famous_ish,black,train,train
logos/18384.jpg,UNMERCIFUL,mid,death,train,train
logos/23160.jpg,TCHANDALA,mid,heavy,train,train
logos/101594.png,AFTER THE BURIAL,obscure,death,train,train
logos/29759.jpg,KARAKEDI,mid,thrash,train,train
logos/639.jpg,ARTENSION,famous_ish,progressive,train,train
logos/40645.jpg,MESMERIZED,mid,industrial,train,train
logos/1356.jpg,RED GIANT,famous_ish,doom,train,train
logos/4708.jpg,SAMMATH,famous_ish,black,train,train
logos/12108.png,GAMA BOMB,mid,thrash,train,train
logos/46451.jpg,SOLACIDE,mid,black,train,train
logos/63328.jpg,CEREBRUM,mid,death,train,train
logos/31736.jpg,LEICHENZUG,mid,black,train,train
logos/108171.jpg,DRAMA,obscure,doom,train,train
logos/105067.jpg,SPECTRAL,obscure,death,train,train
logos/35970.jpg,ANTICIPATE,mid,death,train,train
logos/14571.jpg,DEMON SWORD,mid,black,train,train
logos/1919.jpg,STEEL VENGEANCE,famous_ish,heavy,train,train
logos/3994.jpg,ARMAGEDDA,famous_ish,black,train,train
logos/19575.jpg,MALEFICE,mid,black,train,train
logos/101215.jpg,FERAL,obscure,death,train,train
logos/5092.jpg,SKELATOR,famous_ish,heavy,train,train
logos/52854.jpg,THE ETERNAL SUFFERING,mid,death,train,train
logos/14916.jpg,INNERWISH,mid,power,train,train
logos/11908.jpg,SPITFIRE,mid,heavy,train,train
logos/79021.jpg,RONCSIPAR,obscure,industrial,train,train
logos/8837.png,VOYAGER,mid,progressive,train,train
logos/62257.jpg,IZGOI,mid,black,train,train
logos/790.jpg,SUSPERIA,famous_ish,black,train,train
logos/45577.jpg,FLASHBACK OF ANGER,mid,power,train,train
logos/17813.jpg,GROMRITUAL,mid,black,train,train
logos/21894.jpg,JORDAN RUDESS,mid,progressive,train,train
logos/103013.jpg,KUROI,obscure,groove,train,train
logos/671.jpg,GHOUL,famous_ish,death,train,train
logos/497.jpg,AGRESSOR,famous_ish,death,train,train
logos/123031.png,ANCESTORS,obscure,progressive,train,train
logos/14048.jpg,VIRULENT RE SHAPES,mid,death,train,train
logos/13671.jpg,ZAGHURIM,mid,black,train,train
logos/3195.jpg,ARGHOSLENT,famous_ish,death,train,train
logos/2236.jpg,KATAXU,famous_ish,black,train,train
logos/4162.jpg,VAINGLORY,famous_ish,heavy,train,train
logos/110372.jpg,ASGARD,obscure,black,train,train
logos/5685.png,INTELLECT DEVOURER,famous_ish,death,train,train
logos/5269.png,UNEARTH,famous_ish,core,train,train
logos/6621.jpg,NEVERGREEN,famous_ish,gothic,train,train
logos/108385.jpg,HAILHORNET,obscure,sludge,train,train
logos/223.jpg,DESTROYER,famous_ish,black,train,train
logos/16907.jpg,CORTEGE,mid,death,train,train
logos/61230.jpg,GORIFIED,mid,death,train,train
logos/22342.jpg,VORKUTA,mid,black,train,train
logos/37693.jpg,ELGIBBOR,mid,black,train,train
logos/1172.jpg,HEXX,famous_ish,death,train,train
logos/1460.jpg,SATANS HOST,famous_ish,death,train,train
logos/11730.jpg,HEGEMOON,mid,black,train,train
logos/11308.jpg,ASKUROR,mid,black,train,train
logos/19085.jpg,KARGVINT,mid,black,train,train
logos/88691.png,HAMMURABI,obscure,death,train,train
logos/15483.jpg,LARS ERIC MATTSSON,mid,progressive,train,train
logos/7782.jpg,CRUZ DE HIERRO,mid,progressive,train,train
logos/105536.jpg,UNIVERSUM,obscure,death,train,train
logos/109801.jpg,PROFETUS,obscure,doom,train,train
logos/92003.jpg,KAHTAHDHEN,obscure,death,train,train
logos/519.jpg,ACID KING,famous_ish,doom,train,train
logos/23970.jpg,FINIS GLORIA DEI,mid,black,train,train
logos/118237.jpg,DARKLIGHT,obscure,gothic,train,train
logos/35928.jpg,BLUTAAR,mid,black,train,train
logos/7616.png,EXECRATOR,mid,death,train,train
logos/8807.jpg,MORIENDI,mid,death,train,train
logos/44653.jpg,PHOBIC,mid,death,train,train
logos/115917.jpg,CATHEDRALE DE GLACE,obscure,black,train,train
logos/58061.jpg,WINTERLORE,mid,black,train,train
logos/9005.jpg,MORTUARY,mid,death,train,train
logos/36251.jpg,WOLFSSCHREI,mid,black,train,train
logos/367.jpg,DIABOLICAL,famous_ish,death,train,train
logos/3349.jpg,AKERBELTZ,famous_ish,black,train,train
logos/29915.jpg,ABYSMAL DARKENING,mid,black,train,train
logos/55336.jpg,LAPIS NIGER,mid,black,train,train
logos/14732.jpg,MITOCHONDRION,mid,death,train,train
logos/1122.jpg,BETHLEHEM,famous_ish,black,train,train
logos/26910.jpeg,VERNICHTUNGSKAMP,mid,black,train,train
logos/61109.jpg,SELVMORD,mid,black,train,train
logos/31.png,SAMAEL,famous_ish,black,train,train
logos/87081.gif,THOREOUS,obscure,doom,train,train
logos/25299.jpg,SEPULCRO,mid,thrash,train,train
logos/8008.png,KHROPHUS,mid,death,train,train
logos/2129.gif,DARZAMAT,famous_ish,black,train,train
logos/17850.jpg,HEIDEVOLK,mid,folk,train,train
logos/25332.jpg,UMBAH,mid,death,train,train
logos/3129.jpg,SKANNERS,famous_ish,heavy,train,train
logos/9771.png,NEPHASTUS,mid,thrash,train,train
logos/62056.jpg,MONASTERIO,mid,thrash,train,train
logos/10533.jpg,SARGEIST,mid,black,train,train
logos/85261.png,EXECRATION,obscure,death,train,train
logos/39655.jpg,DEMONIC CHORALS,mid,black,train,train
logos/642.jpg,ASSASSIN,famous_ish,thrash,train,train
logos/34524.jpg,MORGANA,mid,heavy,train,train
logos/2679.jpg,PREYER,famous_ish,heavy,train,train
logos/8520.jpg,UNEARTHLY TRANCE,mid,doom,train,train
logos/117425.gif,IN AEVUM AGERE,obscure,power,train,train
logos/4429.jpg,KEVLAR SKIN,famous_ish,death,train,train
logos/121477.jpg,KYPCK,obscure,doom,train,train
logos/21645.jpg,SELEFICE,mid,death,train,train
logos/4865.gif,TERATISM,famous_ish,black,train,train
logos/77222.jpg,LUPULO,obscure,thrash,train,train
logos/19446.jpg,CARAVELLUS,mid,power,train,train
logos/55357.jpg,NERKROTH,mid,black,train,train
logos/110235.jpg,RAGNAROEK,obscure,gothic,train,train
logos/61282.jpg,VOLUSPAA,mid,black,train,train
logos/10670.png,ARES KINGDOM,mid,death,train,train
logos/35916.jpg,DERDIAN,mid,power,train,train
logos/10055.jpg,THE SARCOPHAGUS,mid,black,train,train
logos/55071.jpg,CRUSCIFIRE,mid,death,train,train
logos/10542.jpg,BURIAL HORDES,mid,black,train,train
logos/2563.jpg,MADDER MORTEM,famous_ish,progressive,train,train
logos/12231.jpg,WAFFENWEIHE,mid,black,train,train
logos/71210.jpg,WULFGAR,obscure,black,train,train
logos/45114.jpg,NECROSADIST,mid,black,train,train
logos/112124.jpg,TERRORAZOR,obscure,death,train,train
logos/4958.jpg,RUDRA,famous_ish,death,train,train
logos/12300.jpg,ODIUM IMMORTALIS,mid,black,train,train
logos/8240.jpg,THUNDERBOLT,mid,heavy,train,train
logos/28460.jpg,GOREINHALED,mid,death,train,train
logos/80807.jpg,NASTRANDIR,obscure,pagan,train,train
logos/42286.jpg,DIRA MORTIS,mid,death,train,train
logos/4431.jpg,NIGHTRAGE,famous_ish,death,train,train
logos/32686.jpg,INSECTICIDE,mid,thrash,train,train
logos/102925.jpg,IN DEMISE,obscure,death,train,train
logos/6181.jpg,THRONEUM,famous_ish,death,train,train
logos/28704.jpg,ROOTS OF ROT,mid,death,train,train
logos/74363.gif,BLASPHEMIAM,obscure,black,train,train
logos/21739.jpg,DONNERGROLL,mid,black,train,train
logos/108780.jpg,JEZEBEDTH,obscure,black,train,train
logos/54204.png,EVIL CHURCH,mid,black,train,train
logos/93959.jpg,IXXI,obscure,black,train,train
logos/340.jpg,QUEENSRYCHE,famous_ish,heavy,train,train
logos/2316.jpg,ABDUNOR,famous_ish,black,train,train
logos/6039.jpg,INFERNAL TENEBRA,famous_ish,death,train,train
logos/48201.png,VOTUM,mid,heavy,train,train
logos/2622.jpg,XYSMA,famous_ish,death,train,train
logos/29772.jpg,BOARDERS,mid,thrash,train,train
logos/1688.jpg,GASKIN,famous_ish,nwobhm,train,train
logos/19783.jpg,DREAM OF NEBIROS,mid,death,train,train
logos/726.jpg,VEXED,famous_ish,death,train,train
logos/18281.jpg,WOMBBATH,mid,death,train,train
logos/74398.jpg,WOLFPACK UNLEASHED,obscure,thrash,train,train
logos/32669.jpg,GASSTURM,mid,black,train,train
logos/108469.jpg,ANOINTED,obscure,black,train,train
logos/817.jpg,NIGHT IN GALES,famous_ish,death,train,train
logos/115422.jpg,WOLFSBLUT,obscure,black,train,train
logos/126488.jpg,NECROPHAGO,obscure,death,train,train
logos/31414.jpg,CRISANDEMIA,mid,thrash,train,train
logos/7067.jpg,EXOTO,mid,death,train,train
logos/58311.jpg,HELLLIGHT,mid,death,train,train
logos/20147.jpg,GHOULISH,mid,death,train,train
logos/19107.jpg,MOONLIGHT,mid,black,train,train
logos/19488.png,NAUMACHIA,mid,death,train,train
logos/6572.jpg,CYPHER,famous_ish,death,train,train
logos/7120.jpg,KRUEGER,mid,death,train,train
logos/68582.jpg,IMYNVOKAD,obscure,black,train,train
logos/14805.jpg,PSEUDOSTRATIFFIED EPITHELIUM,mid,death,train,train
logos/97513.png,THE NIHILISTIC FRONT,obscure,death,train,train
logos/8464.jpg,SOLITARY,mid,thrash,train,train
logos/93437.jpg,SCYTHIAN,obscure,death,train,train
logos/18437.jpg,GJENFERDSEL,mid,black,train,train
logos/6435.jpg,BELZEC,famous_ish,black,train,train
logos/55497.jpg,ULTIMO MONDO CANNIBALE,mid,grind,train,train
logos/14238.jpg,MORTE INCANDESCENTE,mid,black,train,train
logos/111112.jpg,ASENHEIM,obscure,black,train,train
logos/3103.jpg,INSANIA,famous_ish,power,train,train
logos/84163.jpg,ASH POOL,obscure,black,train,train
logos/2925.jpg,GRENADE,famous_ish,death,train,train
logos/110895.gif,KULT OFENZIVY,obscure,black,train,train
logos/44927.jpg,CUMBEAST,mid,death,train,train
logos/20302.jpg,FOLKHEIM,mid,black,train,train
logos/28826.jpg,ILDRA,mid,black,train,train
logos/13192.jpg,HAMER,mid,thrash,train,train
logos/51089.jpg,DRIVHELL,mid,power,train,train
logos/615.jpg,DENATA,famous_ish,death,train,train
logos/72.png,SLAYER,famous_ish,thrash,train,train
logos/120542.jpg,EXORCISMO,obscure,thrash,train,train
logos/959.jpg,SUICIDAL TENDENCIES,famous_ish,thrash,train,train
logos/13099.png,NECROPHILIAC,mid,death,train,train
logos/25605.jpg,MOLOT VEDIM,mid,black,train,train
logos/45587.jpg,VULVATHRONE,mid,death,train,train
logos/76556.jpg,BLOODBASTARD,obscure,death,train,train
logos/910.jpg,CEPHALIC CARNAGE,famous_ish,death,train,train
logos/2539.jpg,DESTINY,famous_ish,thrash,train,train
logos/22582.jpg,GUTTED,mid,death,train,train
logos/30587.jpg,INANNA,mid,death,train,train
logos/63035.jpg,MYRKVAR,mid,black,train,train
logos/109562.gif,DISAFFECTION,obscure,thrash,train,train
logos/31618.jpg,BEHELAL,mid,black,train,train
logos/47423.jpg,BLASPHERIAN,mid,death,train,train
logos/10134.jpg,BENIGHTED LEAMS,mid,black,train,train
logos/47836.jpg,SONIC SYNDICATE,mid,rock,train,train
logos/33467.jpg,ISOLE,mid,doom,train,train
logos/47087.png,COR SCORPII,mid,black,train,train
logos/122322.jpg,EGO DEPTHS,obscure,doom,train,train
logos/1557.jpg,AARNI,famous_ish,doom,train,train
logos/45315.jpg,G O R E,mid,death,train,train
logos/904.jpg,SVARTAHRID,famous_ish,black,train,train
logos/2509.jpg,LAS CRUCES,famous_ish,doom,train,train
logos/18503.jpg,RAPIDFORCE,mid,thrash,train,train
logos/292.png,ARCTURUS,famous_ish,black,train,train
logos/14047.png,VALGRIND,mid,death,train,train
logos/4168.jpg,THY PAIN,famous_ish,death,train,train
logos/18836.jpg,WARAGE,mid,black,train,train
logos/117164.jpg,SCULPTOR,obscure,death,train,train
logos/793.jpg,HECATE ENTHRONED,famous_ish,black,train,train
logos/98102.jpg,NONEUCLID,obscure,death,train,train
logos/1162.jpg,DREAM EVIL,famous_ish,heavy,train,train
logos/11214.jpg,EXUL,mid,black,train,train
logos/45319.jpg,CRUEL,mid,black,train,train
logos/1274.jpg,NOCTURNAL BREED,famous_ish,black,train,train
logos/16922.jpg,VIA DOLOROSA,mid,black,train,train
logos/32961.jpg,DOR FEAFAROTH,mid,black,train,train
logos/771.jpg,EIDOLON,famous_ish,thrash,train,train
logos/16842.jpg,PERVERSE,mid,death,train,train
logos/20610.gif,HARDHOLZ,mid,heavy,train,train
logos/13116.jpg,OBLITERATE,mid,death,train,train
logos/644.jpg,ATOMKRAFT,famous_ish,speed,train,train
logos/65414.jpg,ABYSSPHERE,obscure,death,train,train
logos/124312.jpg,OLD BONES,obscure,black,train,train
logos/102729.jpg,GRIMMARK,obscure,heavy,train,train
logos/15062.jpg,SPIRITUS MORTIS,mid,doom,train,train
logos/4392.jpg,GRAVFERD,famous_ish,black,train,train
logos/114488.jpg,IMMORTAL RITES,obscure,death,train,train
logos/28017.png,ORIONS REIGN,mid,power,train,train
logos/7104.jpg,IN TORMENTATA QUIETE,mid,black,train,train
logos/6932.jpg,ODROERIR,mid,folk,train,train
logos/96806.gif,EXECRATION,obscure,death,train,train
logos/69759.jpg,VULCAN TYRANT,obscure,thrash,train,train
logos/44354.jpg,ANGERTEA,mid,progressive,train,train
logos/10030.jpg,ATARAXIE,mid,death,train,train
logos/24912.jpg,NECROTIC DISGORGEMENT,mid,death,train,train
logos/43499.jpg,EMBRYONIC CRYPTOPATHIA,mid,death,train,train
logos/21770.jpg,PSYCHOBOLIA,mid,death,train,train
logos/23642.jpg,EM RUINAS,mid,speed,train,train
logos/17754.jpg,THE HANDSOME BEASTS,mid,nwobhm,train,train
logos/33314.gif,WOLFSSCHANZE,mid,black,train,train
logos/2175.jpg,PROFANATICA,famous_ish,death,train,train
logos/5130.jpg,SANGRENA,famous_ish,death,train,train
logos/1400.jpg,VANDEN PLAS,famous_ish,progressive,train,train
logos/5721.jpg,ALTARIA,famous_ish,power,train,train
logos/58400.png,TAARMA,mid,black,train,train
logos/9950.jpg,VORGUS,mid,death,train,train
logos/83902.jpg,ARCHONS,obscure,death,train,train
logos/471.jpg,MENTAL HOME,famous_ish,death,train,train
logos/84947.jpg,GJALLARHORN,obscure,black,train,train
logos/1570.jpg,EXXPLORER,famous_ish,power,train,train
logos/4553.gif,PERVERSITY,famous_ish,death,train,train
logos/5951.jpg,AXEWITCH,famous_ish,heavy,train,train
logos/28087.jpg,HOATH,mid,death,train,train
logos/33399.jpg,HAMMERHEAD,mid,heavy,train,train
logos/15343.jpg,LAMMASHTA,mid,death,train,train
logos/32789.jpg,HAIVE,mid,black,train,train
logos/8261.jpg,HORDES OF NEBULAH,mid,black,train,train
logos/601.gif,REBAELLIUN,famous_ish,death,train,train
logos/14381.jpg,DUNKEL NACHT,mid,black,train,train
logos/77280.png,DYSCARNATE,obscure,death,train,train
logos/70319.png,ORDOG,obscure,death,train,train
logos/18073.gif,STRAVAGANZZA,mid,symphonic,train,train
logos/22163.jpg,IAD,mid,black,train,train
logos/5486.jpg,CAMOS,famous_ish,black,train,train
logos/12802.jpg,AWAIT ROTTENNESS,mid,death,train,train
logos/14530.jpg,QUO VADIS,mid,death,train,train
logos/9752.jpg,RAMESSES,mid,death,train,train
logos/20769.jpg,LAMENT CHRIST,mid,death,train,train
logos/1083.jpg,AZRAEL,mid,heavy,train,train
logos/23342.jpg,VIDRES A LA SANG,mid,death,train,train
logos/8296.jpg,SCARIOT,mid,death,train,train
logos/4650.jpg,CRYPTIC,famous_ish,death,train,train
logos/34916.jpg,SACRILEGIO,mid,thrash,train,train
logos/116915.jpg,FINAL CURSE,obscure,thrash,train,train
logos/48940.jpg,OSWENZIM,mid,black,train,train
logos/11729.jpg,VARGSANG,mid,black,train,train
logos/13532.jpg,ABYSSUM,mid,black,train,train
logos/39163.jpg,BILOCATE,mid,death,train,train
logos/98076.jpg,CONVIXION,obscure,thrash,train,train
logos/118264.jpg,SLAVIOR,obscure,progressive,train,train
logos/1508.jpg,NOMINON,famous_ish,death,train,train
logos/60559.png,CEPHALOTRIPSY,mid,death,train,train
logos/35882.jpg,BLOW JOB,mid,thrash,train,train
logos/88894.jpg,VARG,obscure,death,train,train
logos/14538.jpg,EXTREMA,mid,thrash,train,train
logos/23990.jpg,MINDLESS SINNER,mid,heavy,train,train
logos/4007.jpg,DIVINE REGALE,famous_ish,progressive,train,train
logos/19738.jpg,TASTE OF TEARS,mid,death,train,train
logos/101107.jpg,SOUTHERN DRINKSTRUCTION,obscure,death,train,train
logos/108653.jpg,BLAZE OF SORROW,obscure,black,train,train
logos/108453.jpg,TEARLESS,obscure,gothic,train,train
logos/80940.jpg,POLYNOVE POLE,obscure,death,train,train
logos/41300.jpg,MAJSTER KAT,mid,thrash,train,train
logos/40920.jpg,FROZEN MOON,mid,black,train,train
logos/89.jpg,MOONSORROW,famous_ish,black,train,train
logos/8397.jpg,PYPHOMGERTUM,mid,death,train,train
logos/722.jpg,VIRUS,famous_ish,thrash,train,train
logos/9512.jpg,SADISM,mid,death,train,train
logos/985.gif,MANEGARM,famous_ish,black,train,train
logos/73519.jpg,CHARNIER,obscure,death,train,train
logos/97530.jpg,KING,obscure,death,train,train
logos/11696.jpg,MORTIFIER,mid,black,train,train
logos/12171.jpg,WAR BLASPHEMY,mid,black,train,train
logos/550.jpg,TREN LOCO,famous_ish,heavy,train,train
logos/22813.jpg,WINTERSUN,mid,death,train,train
logos/22695.jpg,STRYCHNOS,mid,death,train,train
logos/701.png,MEKONG DELTA,famous_ish,thrash,train,train
logos/6412.gif,OBUS,famous_ish,heavy,train,train
logos/41260.jpg,ATAVIST,mid,doom,train,train
logos/33278.jpg,HOKUM,mid,death,train,train
logos/101978.jpg,ANABIOZ,obscure,death,train,train
logos/32733.jpg,OPERATIKA ELEMENT,mid,power,train,train
logos/3282.jpg,DRAIN OF IMPURITY,famous_ish,death,train,train
logos/4238.jpg,PRIMIGENIUM,famous_ish,black,train,train
logos/38431.png,ZURISADAI,mid,death,train,train
logos/51693.png,SAGENLAND,mid,black,train,train
logos/27.jpg,ANDROMEDA,famous_ish,progressive,train,train
logos/63712.jpg,MANIERISME,mid,black,train,train
logos/122206.jpg,DEVASTATION,obscure,black,train,train
logos/14683.jpg,SEPIROTH,mid,death,train,train
logos/20359.jpg,APHANGAK,mid,black,train,train
logos/327.jpg,AEON,famous_ish,death,train,train
logos/34543.jpeg,POWERWOLF,mid,power,train,train
logos/45614.jpg,ASTAROTH,mid,black,train,train
logos/67954.jpg,NOSFERION,obscure,black,train,train
logos/22523.jpg,VOLC VERMALEDIDE,mid,black,train,train
logos/1388.png,EVERGREY,famous_ish,power,train,train
logos/14435.jpg,TYR,mid,progressive,train,train
logos/28560.jpg,PRESTO VIVACE,mid,progressive,train,train
logos/6782.jpg,BONGZILLA,mid,doom,train,train
logos/15310.gif,ULFHETHNAR,mid,black,train,train
logos/87483.gif,THOLUS,obscure,death,train,train
logos/8147.jpg,HOLOCAUST,obscure,black,train,train
logos/32185.jpg,FAHRENHEIT,mid,heavy,train,train
logos/32621.jpg,WITHERED,mid,death,train,train
logos/32388.jpg,HOLOCAUSTO,mid,death,train,train
logos/60.png,NEUROSIS,famous_ish,hard,train,train
logos/20628.jpg,AKELA,mid,thrash,train,train
logos/45669.jpg,HEOROT,mid,folk,train,train
logos/15771.jpg,SIEG ODER TOD,mid,black,train,train
logos/5369.jpg,AIRBORN,famous_ish,heavy,train,train
logos/39454.jpg,STEVE DO KYOON KIM,mid,heavy,train,train
logos/6431.jpg,EIDYLLION,famous_ish,doom,train,train
logos/20857.gif,NEGATIVE FACE,mid,death,train,train
logos/95494.png,CATALEPSY,obscure,death,train,train
logos/3232.png,KAMPFAR,famous_ish,black,train,train
logos/34230.png,INQUISIDOR,mid,thrash,train,train
logos/11370.gif,CATAPLEXY,mid,black,train,train
logos/47481.gif,NUCLEAR,mid,thrash,train,train
logos/150.png,AMON AMARTH,famous_ish,death,train,train
logos/5274.jpg,AUDIOPAIN,famous_ish,thrash,train,train
logos/3148.jpg,POSTMORTEM,famous_ish,death,train,train
logos/86902.jpg,DEAD ALONE,obscure,death,train,train
logos/84347.jpg,MIDWINTER,obscure,black,train,train
logos/36575.jpg,WARBASTARD,mid,thrash,train,train
logos/3686.jpg,AVERNO,famous_ish,death,train,train
logos/2759.jpg,HIGHLORD,famous_ish,power,train,train
logos/113901.jpg,SALIGIA,obscure,black,train,train
logos/12402.jpg,CYCO MIKO,mid,thrash,train,train
logos/115140.jpg,LIFE ILLUSION,obscure,black,train,train
logos/80049.jpg,TAKAYOSHI OHMURA,obscure,power,train,train
logos/122067.jpg,AFFLICTIS LENTAE,obscure,black,train,train
logos/4267.gif,DEATHCHAIN,famous_ish,death,train,train
logos/23747.jpg,BASKERVILLE,mid,power,train,train
logos/128564.jpg,SUCCORBENOTH,obscure,death,train,train
logos/19399.gif,FAIRY MIRROR,mid,power,train,train
logos/6140.jpg,GURD,famous_ish,thrash,train,train
logos/99981.jpg,KRIG,obscure,death,train,train
logos/2725.jpg,THIRDMOON,famous_ish,death,train,train
logos/61560.jpg,SYPHILIC,mid,death,train,train
logos/35759.jpg,KRODA,mid,black,train,train
logos/81881.jpg,NECROVOROUS,obscure,death,train,train
logos/99484.jpg,SOLID FAITH,obscure,thrash,train,train
logos/58236.jpg,GALLOWS POLE,mid,heavy,train,train
logos/66906.png,OVEROTH,obscure,death,train,train
logos/260.jpg,NOCTURNAL RITES,famous_ish,death,train,train
logos/21047.jpg,TERATOMA,mid,death,train,train
logos/12303.jpg,BELTEZ,mid,black,train,train
logos/27517.png,AUGURY,mid,death,train,train
